Date,Ticker,Action,Shares,Price,Total
1998-01-19,Stock_11,BUY,100,303.6014868591816,-30360.14868591816
1998-01-19,Stock_14,BUY,100,309.3497929464408,-30934.97929464408
1998-01-20,Stock_14,BUY,100,310.3749991822529,-31037.49991822529
1998-01-20,Stock_15,SELL,100,43.884169393167,4388.4169393167
1998-01-28,Stock_06,BUY,100,165.73096393967356,-16573.096393967357
1998-01-28,Stock_08,SELL,100,151.4313835240275,15143.13835240275
1998-01-29,Stock_14,SELL,100,322.164661550841,32216.4661550841
1998-01-29,Stock_15,BUY,100,43.09825896538009,-4309.825896538009
1998-01-30,Stock_01,BUY,100,111.34024308623552,-11134.024308623551
1998-01-30,Stock_02,BUY,100,123.66238109160386,-12366.238109160386
1998-01-30,Stock_03,SELL,100,175.36602940365066,17536.602940365065
1998-01-30,Stock_10,SELL,100,177.26902472385,17726.902472385
1998-02-05,Stock_01,SELL,100,114.24943592005204,11424.943592005204
1998-02-05,Stock_11,BUY,100,281.15781691075046,-28115.781691075044
1998-02-06,Stock_02,SELL,100,129.5899425374662,12958.99425374662
1998-02-06,Stock_03,BUY,100,176.37347257981014,-17637.347257981015
1998-02-12,Stock_14,BUY,100,363.8128209657266,-36381.28209657266
1998-02-12,Stock_15,SELL,100,47.71230957880001,4771.230957880001
1998-02-13,Stock_03,BUY,100,178.9132762740369,-17891.32762740369
1998-02-13,Stock_09,SELL,100,156.93480653279352,15693.480653279352
1998-02-16,Stock_02,BUY,100,132.07720310816674,-13207.720310816674
1998-02-16,Stock_09,SELL,100,156.17543591486626,15617.543591486625
1998-02-17,Stock_10,BUY,100,178.83555046904726,-17883.555046904727
1998-02-17,Stock_11,SELL,100,307.7784034353237,30777.84034353237
1998-02-24,Stock_06,BUY,100,161.496160465638,-16149.616046563802
1998-02-24,Stock_08,SELL,100,155.13614859111237,15513.614859111238
1998-02-25,Stock_02,SELL,100,135.49191305859364,13549.191305859364
1998-02-25,Stock_03,SELL,100,183.47727760454387,18347.72776045439
1998-02-25,Stock_09,BUY,200,155.66921415974434,-31133.842831948867
1998-02-26,Stock_02,SELL,100,134.14288581755733,13414.288581755733
1998-02-26,Stock_09,BUY,100,154.9098435418171,-15490.984354181712
1998-03-02,Stock_03,BUY,100,169.7470470175171,-16974.70470175171
1998-03-02,Stock_09,SELL,100,151.16366276821572,15116.36627682157
1998-03-03,Stock_06,SELL,100,157.86219558247174,15786.219558247174
1998-03-03,Stock_08,BUY,100,148.12358890160618,-14812.358890160618
1998-03-04,Stock_02,SELL,100,129.7164328302975,12971.643283029749
1998-03-04,Stock_09,BUY,100,140.5325652818209,-14053.25652818209
1998-03-05,Stock_03,SELL,100,166.8444304020216,16684.44304020216
1998-03-05,Stock_09,BUY,100,138.50761748494227,-13850.761748494228
1998-03-05,Stock_10,BUY,100,169.33875286018448,-16933.875286018447
1998-03-05,Stock_11,SELL,100,310.9923866650216,31099.238666502162
1998-03-05,Stock_14,BUY,100,322.0748271282685,-32207.48271282685
1998-03-05,Stock_15,SELL,100,44.104477398850776,4410.447739885078
1998-03-11,Stock_10,SELL,100,166.0087139339882,16600.87139339882
1998-03-11,Stock_14,BUY,100,309.4937425993889,-30949.37425993889
1998-03-12,Stock_02,BUY,100,118.24976603081171,-11824.976603081172
1998-03-12,Stock_03,SELL,100,150.0587648971893,15005.876489718928
1998-03-13,Stock_02,BUY,100,117.53310060102314,-11753.310060102314
1998-03-13,Stock_09,SELL,100,138.2545142044302,13825.45142044302
1998-03-17,Stock_06,SELL,100,157.06100634514831,15706.10063451483
1998-03-17,Stock_08,BUY,100,140.09358132802038,-14009.358132802037
1998-03-25,Stock_10,SELL,100,156.33924854014828,15633.924854014827
1998-03-25,Stock_11,BUY,100,294.36331201871656,-29436.331201871657
1998-03-25,Stock_14,SELL,100,291.810099503464,29181.0099503464
1998-03-25,Stock_15,BUY,100,38.52213641553056,-3852.2136415530563
1998-03-26,Stock_02,BUY,100,112.11597301048988,-11211.597301048989
1998-03-26,Stock_09,SELL,100,140.17822372792355,14017.822372792356
1998-03-26,Stock_10,BUY,100,157.17793799738874,-15717.793799738874
1998-03-26,Stock_14,SELL,100,293.0917250538077,29309.172505380768
1998-04-02,Stock_10,BUY,100,162.11135535878992,-16211.135535878992
1998-04-02,Stock_14,SELL,100,309.07856259690305,30907.856259690307
1998-04-03,Stock_11,BUY,100,303.23680375369787,-30323.680375369786
1998-04-03,Stock_14,SELL,100,309.2134581542467,30921.345815424673
1998-04-07,Stock_11,SELL,100,306.8002007463981,30680.02007463981
1998-04-07,Stock_14,BUY,100,312.5862134385283,-31258.621343852832
1998-04-08,Stock_10,BUY,100,159.6446379986993,-15964.463799869929
1998-04-08,Stock_11,SELL,100,307.98799974396485,30798.799974396487
1998-04-10,Stock_11,BUY,100,306.10152164656574,-30610.152164656574
1998-04-10,Stock_14,SELL,100,316.0264034175286,31602.640341752864
1998-04-13,Stock_14,SELL,100,318.38732426615377,31838.732426615377
1998-04-13,Stock_15,BUY,100,41.26711907803188,-4126.711907803188
1998-04-16,Stock_10,SELL,100,157.57260722019362,15757.260722019362
1998-04-16,Stock_11,BUY,100,300.1625452120036,-30016.254521200357
1998-04-17,Stock_14,BUY,100,324.6606087963417,-32466.06087963417
1998-04-17,Stock_15,SELL,100,42.53403201014349,4253.403201014349
1998-04-22,Stock_10,SELL,100,168.0314110596433,16803.14110596433
1998-04-22,Stock_11,SELL,100,315.53396779337595,31553.396779337596
1998-04-22,Stock_14,BUY,200,310.4950837045905,-62099.0167409181
1998-04-23,Stock_02,SELL,100,120.82207732762608,12082.207732762608
1998-04-23,Stock_09,BUY,100,154.40360659259747,-15440.360659259746
1998-04-24,Stock_02,SELL,100,121.48219169485336,12148.219169485335
1998-04-24,Stock_03,BUY,200,147.55715005001983,-29511.430010003965
1998-04-24,Stock_06,BUY,100,160.8995724332084,-16089.95724332084
1998-04-24,Stock_08,SELL,100,132.05762459234376,13205.762459234376
1998-04-24,Stock_09,SELL,100,153.8973696433778,15389.73696433778
1998-04-30,Stock_10,BUY,100,166.72403454154204,-16672.403454154202
1998-04-30,Stock_11,SELL,100,327.4119206625002,32741.192066250023
1998-05-01,Stock_06,SELL,100,158.4344782981092,15843.44782981092
1998-05-01,Stock_08,BUY,100,126.9012337251344,-12690.12337251344
1998-05-04,Stock_02,BUY,100,117.18079455388464,-11718.079455388464
1998-05-04,Stock_03,SELL,100,143.3177727937243,14331.777279372429
1998-05-04,Stock_14,SELL,100,295.45267207033936,29545.267207033936
1998-05-04,Stock_15,BUY,100,37.65113508052679,-3765.113508052679
1998-05-05,Stock_01,SELL,100,120.8411585029714,12084.11585029714
1998-05-05,Stock_10,BUY,100,151.52921738721372,-15152.921738721372
1998-05-11,Stock_06,BUY,100,154.54828626181768,-15454.828626181768
1998-05-11,Stock_08,SELL,100,121.54392251246628,12154.392251246629
1998-05-12,Stock_06,SELL,100,155.53433376271084,15553.433376271085
1998-05-12,Stock_08,BUY,100,122.61537668833944,-12261.537668833944
1998-05-13,Stock_02,SELL,100,117.6918958253123,11769.18958253123
1998-05-13,Stock_03,BUY,200,137.51248923146863,-27502.49784629373
1998-05-13,Stock_09,SELL,100,152.88486535674298,15288.486535674298
1998-05-20,Stock_06,BUY,100,142.01964217518963,-14201.964217518964
1998-05-20,Stock_08,SELL,100,113.84278260259303,11384.278260259303
1998-05-21,Stock_02,BUY,100,108.02440352176548,-10802.440352176547
1998-05-21,Stock_03,SELL,100,129.64481918587543,12964.481918587544
1998-05-21,Stock_10,SELL,100,138.3817121086257,13838.171210862569
1998-05-21,Stock_11,BUY,100,301.0708391737486,-30107.08391737486
1998-05-25,Stock_03,SELL,100,129.03373471887755,12903.373471887755
1998-05-25,Stock_09,BUY,100,137.19139837815163,-13719.139837815163
1998-05-26,Stock_01,BUY,100,116.16519584017244,-11616.519584017244
1998-05-26,Stock_10,SELL,100,138.11038569733734,13811.038569733733
1998-05-29,Stock_01,SELL,100,116.8557880891782,11685.57880891782
1998-05-29,Stock_11,BUY,100,291.8479522290364,-29184.795222903642
1998-06-03,Stock_14,BUY,100,269.03732197646195,-26903.732197646197
1998-06-03,Stock_15,SELL,100,32.583472905496514,3258.3472905496515
1998-06-04,Stock_02,SELL,100,105.44781876963336,10544.781876963336
1998-06-04,Stock_09,BUY,100,131.0658978655787,-13106.58978655787
1998-06-11,Stock_11,BUY,100,290.7300619586503,-29073.00619586503
1998-06-11,Stock_14,SELL,100,282.09657265846306,28209.657265846305
1998-06-16,Stock_02,SELL,100,109.7492059491678,10974.92059491678
1998-06-16,Stock_03,BUY,100,123.15207346250727,-12315.207346250727
1998-06-18,Stock_01,BUY,100,122.1504296014249,-12215.042960142491
1998-06-18,Stock_06,BUY,100,146.51489492504658,-14651.489492504657
1998-06-18,Stock_08,SELL,100,124.1641855803806,12416.41855803806
1998-06-18,Stock_10,SELL,200,148.6924976307435,29738.499526148702
1998-06-18,Stock_11,BUY,100,296.8786532551252,-29687.865325512517
1998-06-25,Stock_01,BUY,100,130.50958974733254,-13050.958974733254
1998-06-25,Stock_03,BUY,100,136.25213145041556,-13625.213145041556
1998-06-25,Stock_09,SELL,100,148.83496976298576,14883.496976298577
1998-06-25,Stock_11,SELL,100,318.0493461363276,31804.93461363276
1998-06-26,Stock_02,BUY,100,124.69758330622992,-12469.758330622992
1998-06-26,Stock_09,SELL,100,148.63243243982416,14863.243243982415
1998-07-02,Stock_10,BUY,100,157.30127212951527,-15730.127212951527
1998-07-02,Stock_11,SELL,200,312.459653591867,62491.9307183734
1998-07-02,Stock_14,BUY,100,313.463152316841,-31346.3152316841
1998-07-07,Stock_06,SELL,100,152.54802925894057,15254.802925894057
1998-07-07,Stock_08,BUY,100,130.2873556206423,-13028.73556206423
1998-07-08,Stock_01,SELL,100,128.5384933125663,12853.849331256628
1998-07-08,Stock_10,BUY,100,160.38464279145848,-16038.464279145848
1998-07-09,Stock_10,SELL,100,158.75661488860828,15875.661488860827
1998-07-09,Stock_14,BUY,100,301.3212437605898,-30132.124376058982
1998-07-14,Stock_14,SELL,100,305.5708855873714,30557.088558737138
1998-07-14,Stock_15,BUY,100,34.12752674133932,-3412.7526741339316
1998-07-15,Stock_10,BUY,100,151.6525341605602,-15165.25341605602
1998-07-15,Stock_14,SELL,100,311.0347706055908,31103.47706055908
1998-07-16,Stock_02,BUY,100,117.95830442442086,-11795.830442442086
1998-07-16,Stock_03,SELL,100,126.57253587722644,12657.253587722644
1998-07-17,Stock_10,BUY,100,155.17990769815893,-15517.990769815893
1998-07-17,Stock_11,SELL,100,313.2282785254231,31322.82785254231
1998-07-21,Stock_01,SELL,100,135.3582237654297,13535.82237654297
1998-07-21,Stock_10,BUY,100,159.71863847797522,-15971.863847797522
1998-07-22,Stock_01,SELL,100,135.96250751200756,13596.250751200756
1998-07-22,Stock_02,SELL,100,125.56992603136956,12556.992603136956
1998-07-22,Stock_03,BUY,100,133.40959778210248,-13340.959778210248
1998-07-22,Stock_11,BUY,100,327.90102200696305,-32790.1022006963
1998-07-23,Stock_06,SELL,100,151.54786793465692,15154.786793465692
1998-07-23,Stock_08,BUY,100,123.9600789040393,-12396.007890403931
1998-07-27,Stock_03,SELL,100,132.20875672150447,13220.875672150447
1998-07-27,Stock_09,BUY,100,152.64890101850594,-15264.890101850593
1998-07-29,Stock_03,BUY,100,131.4146677762194,-13141.46677762194
1998-07-29,Stock_09,SELL,100,156.75375366386675,15675.375366386674
1998-07-30,Stock_01,BUY,100,137.22859330185148,-13722.859330185147
1998-07-30,Stock_06,BUY,100,155.19540506426958,-15519.540506426958
1998-07-30,Stock_08,SELL,100,130.0832791942778,13008.327919427778
1998-07-30,Stock_11,SELL,100,334.189393651256,33418.9393651256
1998-07-31,Stock_01,BUY,100,138.20694784997414,-13820.694784997415
1998-07-31,Stock_10,SELL,200,165.95938028113758,33191.87605622752
1998-07-31,Stock_11,BUY,100,335.86623833347096,-33586.6238333471
1998-08-04,Stock_11,BUY,100,326.8529476973998,-32685.294769739983
1998-08-04,Stock_14,SELL,100,356.16216251578254,35616.216251578255
1998-08-06,Stock_02,BUY,100,127.05352228846024,-12705.352228846024
1998-08-06,Stock_03,SELL,100,134.8815985310317,13488.15985310317
1998-08-10,Stock_14,BUY,100,368.8436271335021,-36884.36271335021
1998-08-10,Stock_15,SELL,100,38.19220892387582,3819.220892387582
1998-08-11,Stock_01,SELL,100,147.73152123782356,14773.152123782356
1998-08-11,Stock_10,SELL,100,168.40139609724284,16840.139609724283
1998-08-11,Stock_11,BUY,200,331.5342349604862,-66306.84699209724
1998-08-12,Stock_01,SELL,100,145.91868552678778,14591.868552678778
1998-08-12,Stock_10,BUY,100,167.36538938738002,-16736.538938738002
1998-08-13,Stock_03,SELL,100,137.01212096389656,13701.212096389656
1998-08-13,Stock_09,BUY,100,161.1151586499315,-16111.515864993149
1998-08-14,Stock_02,SELL,200,138.8579813252991,27771.596265059823
1998-08-14,Stock_03,BUY,100,138.38727177681255,-13838.727177681256
1998-08-14,Stock_09,BUY,100,159.57585979980558,-15957.585979980558
1998-08-17,Stock_11,SELL,100,326.6433699420303,32664.33699420303
1998-08-17,Stock_14,BUY,100,353.8685978581569,-35386.859785815686
1998-08-31,Stock_03,SELL,100,132.07317687733885,13207.317687733885
1998-08-31,Stock_09,BUY,100,151.0069812320985,-15100.69812320985
1998-09-02,Stock_02,BUY,100,133.4825522987753,-13348.255229877528
1998-09-02,Stock_03,SELL,100,133.31276042890542,13331.276042890542
1998-09-02,Stock_10,SELL,100,156.41326637820424,15641.326637820424
1998-09-02,Stock_14,BUY,100,328.1008772790611,-32810.08772790611
1998-09-03,Stock_10,BUY,100,154.34123559969854,-15434.123559969854
1998-09-03,Stock_11,SELL,100,279.27132026007973,27927.132026007974
1998-09-08,Stock_01,BUY,100,146.09133358903924,-14609.133358903924
1998-09-08,Stock_03,BUY,100,133.17716800192366,-13317.716800192366
1998-09-08,Stock_09,SELL,100,154.701350132333,15470.135013233301
1998-09-08,Stock_11,SELL,100,293.1755130211498,29317.55130211498
1998-09-08,Stock_14,BUY,100,335.1161789623117,-33511.617896231175
1998-09-08,Stock_15,SELL,100,43.352246757223696,4335.224675722369
1998-09-09,Stock_01,BUY,100,144.65259973694387,-14465.259973694387
1998-09-09,Stock_02,BUY,100,134.8156611677889,-13481.56611677889
1998-09-09,Stock_09,SELL,100,154.44476740343353,15444.476740343353
1998-09-09,Stock_10,SELL,100,161.79066925648092,16179.066925648092
1998-09-15,Stock_02,SELL,100,137.8688806286462,13786.88806286462
1998-09-15,Stock_03,BUY,100,131.31781784020615,-13131.781784020615
